
Scenario Summaries

Total of vehicles entered: 5925
Total of vehicles detected: 5925

SECTIONS
Total inferences: 4767
FPR:  4353
FPR2: 4355
ER:   4534,1875356504
CR:   1354,18568426259
FPR RATIO:   0,913152926368785
FPR2 RATIO:   0,913572477449129

TRIPS
Total inferences: 3381
FPR:  2933
FPR2: 3013
ER:   3150,40070487107
CR:   659,399938597562
FPR RATIO:   0,867494824016563
FPR2 RATIO:   0,891156462585034

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
23	924	906	447	368,731868539534	321	328,731868539534	92	96,9673422685057	164	164,424509039453	65	67,3400172315779
24	939	913	403	352,139874644629	292	301,139874644629	65	68,7799303450548	166	170,018441779185	61	62,3415025203909
25	939	946	478	453,325605004428	338	374,325605004428	96	111,242958486607	185	189,673855462422	57	73,4087910554016
26	943	939	358	350,713800832167	259	296,713800832167	61	79,0355443690416	141	150,926045429725	57	66,7522110334016
27	943	976	274	191,019810277357	154	154,019810277356	52	50,0200021941137	67	68,3417427724294	35	35,658065310813
28	946	924	368	294,994906125984	241	249,994906125985	67	71,2316434028497	120	118,441805689904	54	60,321457033231
29	946	534	528	529,985758972772	427	484,985758972774	107	130,652484147459	237	248,013547425806	83	106,319727399509
30	1044	1088	538	554,693021115658	450	519,693021115659	97	124,250584446824	255	278,23550645082	98	117,206930218016
31	1044	1169	376	319,091929939265	250	270,091929939264	83	80,4057975526215	115	121,38887729504	52	68,2972550916036
32	1054	1044	517	496,610195891366	430	476,610195891366	118	125,903972794243	232	244,607932513408	80	106,098290583716
33	1054	1142	446	426,234107938645	352	389,234107938645	74	101,971840299438	207	214,755255941314	71	72,5070116978945
34	1067	922	554	485,74140975012	429	448,741409750119	106	114,160147066395	226	231,767999598575	97	102,813263085151
35	1067	1054	485	465,836421278368	388	438,836421278368	84	106,402178528571	218	231,447813635509	86	100,986429114289
36	1075	919	377	311,229427961839	257	264,229427961839	82	87,1205998980902	124	126,897063834542	51	50,2117642292079
37	1075	1093	410	341,96407178541	288	300,964071785409	62	69,7151993767737	171	172,829472604504	55	58,4193998041321
38	1088	1067	540	497,37535906568	433	470,375359065681	98	108,091545335235	237	252,454930483749	98	109,828883246698
39	1088	1100	420	389,900647302706	298	340,900647302706	66	82,2789574242424	178	195,117431879332	54	63,5042579991344
40	1093	1067	491	446,202471962807	396	429,202471962807	82	102,470780259731	229	234,760882750335	85	91,9708089527417
41	1093	1100	468	427,323726955308	362	370,323726955307	102	102,936571256808	186	190,068226742678	74	77,3189289558218
42	1100	1107	367	322,970479795929	250	268,970479795929	61	69,1430176379378	136	143,987116183204	53	55,8403459747876
43	1100	1184	350	323,253894462085	256	288,253894462085	68	77,0725110431125	134	148,198542438806	54	62,9828409801687
44	1107	1075	411	377,193499747249	331	351,193499747249	87	97,835799274864	176	182,726536439046	68	70,63116403334
45	1114	1133	372	334,812045880812	263	290,812045880813	63	74,4175642618995	130	142,73668582283	70	73,6577957960852
46	1114	1194	269	182,834231263054	162	147,834231263054	51	50,8332996192007	73	63,0799838953363	38	33,9209477485169
47	1124	1114	337	312,646277143866	274	287,646277143867	76	86,2508638811	122	125,816669718166	76	75,5787435446021
48	1133	1044	451	430,174755163557	325	368,174755163558	83	99,7524092052024	162	178,016451232454	80	90,405894725904
49	1133	1142	455	411,01134117761	343	354,01134117761	71	69,164063322052	192	194,311362051458	80	90,5359158041009
50	1142	544	461	455,420661847407	400	432,420661847407	94	105,345011932334	210	216,976708315951	96	110,098941599123
51	1142	1124	341	282,824787268848	213	228,824787268848	46	60,7908916891553	114	116,08990967682	53	51,9439859028728
52	1169	1201	415	367,5398191973	280	320,539819197301	92	94,6656086461544	143	156,511143565745	45	69,3630669854029
53	1176	1088	466	376,582985252728	319	329,582985252728	83	85,1199183126532	176	182,336855912259	60	62,1262110278166
54	1176	1169	351	266,447889258036	172	192,447889258037	46	52,2598110935328	111	119,122266270705	15	21,0658118937994
55	1184	1176	485	443,030874510765	354	385,030874510765	98	105,379729406186	201	216,459122182964	55	63,192022921616
56	1189	1107	250	185,22301995132	156	157,22301995132	41	43,6927816369262	86	85,7394202558415	29	27,7908180585525
57	1189	1184	315	214,77698004868	153	151,77698004868	45	43,3072183630738	78	77,2605797441584	30	31,2091819414474
58	1201	1133	359	330,374050460357	264	290,374050460357	65	68,4989082653551	137	145,591127461082	62	76,2840147339199
59	1201	1194	243	148,165768736946	89	103,165768736946	34	35,1667003807993	45	48,9200161046637	10	19,0790522514831
Thanks for chose TyggerSoftware Inc. 2017
