
Scenario Summaries

Total of vehicles entered: 6052
Total of vehicles detected: 6052

SECTIONS
Total inferences: 5095
FPR:  4932
FPR2: 4937
ER:   5064,37986123335
CR:   1506,62089021686
FPR RATIO:   0,968007850834151
FPR2 RATIO:   0,968989205103042

TRIPS
Total inferences: 3626
FPR:  3443
FPR2: 3484
ER:   3595,37986123335
CR:   768,637182789517
FPR RATIO:   0,949531163816878
FPR2 RATIO:   0,960838389409818

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
17	906	976	276	203	138	142	29	31	81	81	28	30
18	913	919	298	262,300529542921	208	205,300529542921	51	51,2416666666667	116	115	41	39,0588628762542
19	913	1093	575	556,091352754797	513	518,091352754797	133	131,875	279	277,342105263158	101	108,874247491639
20	919	943	347	328,483333333334	300	305,483333333334	83	86,3833333333332	151	154	66	65,1
21	922	913	526	497,028032036614	446	446,028032036614	114	109,95	238	240,873684210526	94	95,2043478260866
22	922	946	512	456,688854661738	415	416,688854661738	92	93,4166666666666	237	231,363157894737	86	91,9090301003344
23	924	906	491	436,709558176378	366	372,709558176378	95	100,7	199	191,468421052632	72	80,5411371237458
24	939	913	424	396,363850261105	341	343,363850261105	74	78,1666666666667	192	183,468421052632	75	81,728762541806
25	939	946	518	481,829041248607	362	371,829041248607	102	105,916666666667	203	206	57	59,9123745819398
26	943	939	374	347,483333333333	279	288,483333333333	68	73,3833333333334	148	153	63	62,1
27	943	976	294	243	200	196	57	56	95	92	48	48
28	946	924	397	338,21080502259	266	270,21080502259	72	72,5166666666667	137	134,310526315789	57	63,3836120401338
29	946	534	558	525,307090887755	461	468,307090887755	117	121,816666666667	265	263,052631578947	79	83,4377926421404
30	1044	1088	566	537,584307340258	484	487,584307340258	125	128,85	266	259,168421052632	93	99,5658862876251
31	1044	1169	401	358,182704042716	294	294,182704042715	92	91,5083333333333	147	141,552631578947	55	61,1217391304348
32	1054	1044	547	512,435080384909	478	477,435080384909	129	128,258333333333	264	255,210526315789	85	93,9662207357858
33	1054	1142	462	436,650130552133	375	378,650130552133	70	71,0583333333334	232	230,510526315789	73	77,08127090301
34	1067	922	602	544,453442762425	477	479,453442762424	119	120,841666666666	267	260,415789473684	91	98,1959866220734
35	1067	1054	511	469,248871970897	438	432,248871970897	88	88,4083333333333	262	252,015789473684	88	91,8247491638795
36	1075	919	401	373,182803790413	303	311,182803790413	95	98,1416666666666	144	147	64	66,0411371237458
37	1075	1093	432	380,584169453735	331	329,584169453735	66	70,6333333333333	210	204	55	54,9508361204013
38	1088	1067	553	502,899515930294	458	463,899515930294	110	107,45	254	254,778947368421	94	101,670568561873
39	1088	1100	446	418,592800563282	356	360,592800563282	79	84,1	214	211,910526315789	63	64,5822742474917
40	1093	1067	525	475,802798803028	447	437,802798803028	83	87,7999999999999	279	262,652631578947	85	87,3501672240802
41	1093	1100	518	497,872723405504	409	421,872723405504	117	115,708333333333	219	225,689473684211	73	80,4749163879598
42	1100	1107	381	354,766973244148	281	286,766973244148	73	75,775	153	152	55	58,9919732441472
43	1100	1184	370	348,698550724638	304	315,698550724638	88	90,0333333333333	158	163,6	58	62,0652173913044
44	1107	1075	452	435,766973244148	391	397,766973244148	103	109,775	212	209	76	78,9919732441471
45	1114	1133	389	350,150668896322	297	302,150668896321	80	83,15	146	146,3	71	72,7006688963211
46	1114	1194	291	238	197	193	55	57	98	92	44	44
47	1124	1114	361	342,150668896321	312	313,150668896321	82	87,15	151	145,3	79	80,700668896321
48	1133	1044	475	438,331930998064	366	370,331930998064	106	110,1	181	176,510526315789	79	83,7214046822741
49	1133	1142	484	450,791983512293	365	365,791983512293	80	80,8916666666667	206	200,421052631579	79	84,4792642140468
50	1142	544	492	474,392782960747	432	436,392782960747	95	97,7999999999998	234	230,731578947368	103	107,861204013378
51	1142	1124	342	301,049331103679	228	228,049331103679	45	45,15	134	131,2	49	51,6993311036789
52	1169	1201	442	402,973245614035	331	334,973245614035	102	100,841666666667	176	171,631578947368	53	62,5
53	1176	1088	458	408,908009153318	349	355,908009153318	82	81,7000000000001	202	206,521052631579	65	67,6869565217391
54	1176	1169	405	346,79054157132	252	255,79054157132	71	69,3333333333333	152	154,078947368421	29	32,3782608695652
55	1184	1176	521	489,698550724638	417	427,698550724638	124	122,033333333333	231	239,6	62	66,0652173913044
56	1189	1107	275	230	188	189	51	54	102	101	35	34
57	1189	1184	353	279	206	205	60	57	112	113	34	35
58	1201	1133	366	334,973245614035	271	270,973245614035	70	71,8416666666667	140	134,631578947368	61	64,5
59	1201	1194	245	190	123	127	39	38	72	72	12	17
Thanks for chose TyggerSoftware Inc. 2017
